Time,delta,theta,lowAlpha,highAlpha, lowbeta ,highbeta,lowGamma,highGamma,Attention,Meditation
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
5,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,25187,9930,6481,4733,6522,1485,823,1932,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
6,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,8,5,0,2,1,1,1,2,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
7,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,2434421,179147,11161,124674,32808,41112,55347,20337,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
8,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,936697,891224,185709,380363,953705,649613,199855,580104,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
9,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
10,2384789,1075110,196150,785807,281854,494061,177339,173468,0,0
